Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Type_H,Type_L,Type_M
-1.9012042331207866,-1.9573986730144233,-0.5289383056522177,0.6743729610177464,1.352464674270245,0,False,True,False
-1.8512154121196294,-1.8899958542561017,-0.6404190525539488,0.20278394917681675,1.383888506800394,0,True,False,False
-1.9012042331207866,-1.8899958542561017,-0.8745286210475842,1.206164825434113,1.4624480881257664,0,False,True,False
-1.9012042331207866,-1.9573986730144233,-0.7017334633499009,1.3466381481101344,1.4938719206559155,0,False,True,False
-1.9012042331207866,-1.8899958542561017,0.5245547525691419,-0.890901205943636,-1.6956470811542024,0,False,False,True
-1.9012042331207866,-1.9573986730144233,-0.5456604176874773,0.17268252288909816,-1.6485113323589788,0,False,True,False
-1.9012042331207866,-1.8899958542561017,-0.8578065090123245,0.403460124428276,-1.6170874998288298,0,False,False,True
-1.9012042331207866,-1.8899958542561017,0.0730577276171307,-0.5196502817284369,-1.5699517510336065,0,False,False,True
-1.9012042331207866,-1.8225930354977418,-0.4899200442366116,0.28305441927740016,-1.522816002238383,0,False,False,True
-1.9511930541219151,-1.9573986730144233,-0.5902527164481698,-0.14839935751323696,-1.4756802534431597,0,False,False,True
-1.9511930541219151,-1.8899958542561017,0.4465182297379301,-1.0313745286196576,-1.4285445046479364,0,False,False,True
-1.9012042331207866,-1.8899958542561017,-0.5233642683071311,0.18271633165167053,-1.3814087558527128,0,False,True,False
-1.9012042331207866,-1.8899958542561017,-1.0194535920198349,0.3633248893779843,-1.3499849233225638,0,False,True,False
-1.8512154121196294,-1.8899958542561017,-1.2256929737880373,2.841675653733506,-1.318561090792415,1,False,False,True
-1.8512154121196294,-1.8899958542561017,0.5468509019494882,-0.8407321621307712,-1.2714253419971915,0,False,True,False
-1.8512154121196294,-1.8899958542561017,-1.381766019450461,1.8683962037639288,-1.2400015094670427,0,False,True,False
-1.8512154121196294,-1.8225930354977418,-0.7853440235261993,1.276401486772124,-1.2085776769368937,0,False,True,False
-1.8512154121196294,-1.8225930354977418,-0.9302689944984498,1.7780919249007723,-1.1771538444067446,0,False,True,False
-1.8512154121196294,-1.8899958542561017,-0.473197932201352,0.25295299298968155,-1.1457300118765958,0,False,False,True
-1.9012042331207866,-1.8899958542561017,-0.13318165415107197,-0.3490755327646962,-1.0985942630813723,0,False,True,False
-1.9012042331207866,-1.8225930354977418,1.906916014150608,-1.5732002017985975,-1.0671704305512235,0,False,True,False
-1.9012042331207866,-1.8225930354977418,0.9593296654858934,-1.0113069110945119,-1.0357465980210745,0,False,True,False
-1.9012042331207866,-1.8225930354977418,-0.3561431479545343,-0.2989064889518314,-1.0043227654909255,0,False,True,False
-1.8012265911185008,-1.7551902167394202,-0.14990376618633164,-0.3189741064769776,-0.9728989329607765,0,False,True,False
-1.8512154121196294,-1.7551902167394202,-1.1365083762666526,1.0556576939955187,-0.9414751004306275,0,False,False,True
-1.8512154121196294,-1.7551902167394202,-0.3728652599897939,-0.007926034837215608,-0.8943393516354041,0,False,True,False
-1.9012042331207866,-1.8225930354977418,-0.34499507326436113,-0.47951504667814443,-0.8629155191052552,0,False,False,True
-1.8512154121196294,-1.7551902167394202,1.2324574953951348,-1.1618140425331063,-0.8157797703100318,0,False,True,False
-1.8012265911185008,-1.6877873979810605,0.056335615581871015,-0.3892107678149879,-0.7843559377798828,0,False,True,False
-1.8512154121196294,-1.7551902167394202,0.6081653127454403,-0.5999207518290203,-0.7529321052497339,0,False,True,False
-1.8012265911185008,-1.6877873979810605,0.09535387699747692,-0.19856840132610176,-0.721508272719585,0,True,False,False
-1.8512154121196294,-1.7551902167394202,2.3361168897222737,-2.0949582574523915,-0.6429486913942126,0,False,False,True
-1.8012265911185008,-1.7551902167394202,-0.7574738368007665,0.8449477099814863,-0.5958129425989892,0,False,True,False
-1.8012265911185008,-1.6877873979810605,0.8088306571685563,-0.8607997796559175,-0.5643891100688402,0,False,False,True
-1.8012265911185008,-1.6877873979810605,0.31831537080093925,-0.4895488554407176,-0.5172533612736168,0,True,False,False
-1.7012489491161868,-1.6203845792227005,-0.22794028901754346,0.11247967031366023,-0.43869377994824443,0,False,True,False
-1.6512601281150583,-1.552981760464379,-0.08301531804529293,-0.3189741064769776,-0.4072699474180955,0,False,True,False
-1.6512601281150583,-1.552981760464379,-0.20564413963719722,0.3934263156657029,-0.37584611488794656,0,False,True,False
-1.7012489491161868,-1.6203845792227005,1.505585325304376,-1.492929731698014,-0.34442228235779765,0,False,True,False
-1.7012489491161868,-1.6203845792227005,0.01731735416626511,-0.2587712539015397,-0.3129984498276487,0,False,True,False
-1.7512377701173438,-1.6203845792227005,-0.6014007911383429,0.523865829579152,-0.2815746172974997,0,False,True,False
-1.7512377701173438,-1.6203845792227005,-0.14990376618633164,0.3633248893779843,-0.2501507847673508,0,False,True,False
-1.8012265911185008,-1.6877873979810605,-0.7574738368007665,1.2864352955346965,-0.21872695223720184,0,True,False,False
-1.8012265911185008,-1.6877873979810605,-1.1588045256469988,0.7847448574060484,-0.1401673709118295,0,False,True,False
-1.7012489491161868,-1.552981760464379,-0.3617171852996208,1.266367678009551,-0.10874353838168058,0,False,False,True
-1.7512377701173438,-1.6203845792227005,0.3796297815968914,-0.6500897956418851,-0.06160778958645716,0,False,True,False
-1.7512377701173438,-1.6203845792227005,-0.6905853886597279,0.42352774195342224,-0.03018395705630821,0,False,True,False
-1.7012489491161868,-1.6203845792227005,0.7363681716824311,-1.1216788074828143,0.0012398754738407313,0,False,True,False
-1.7012489491161868,-1.552981760464379,0.09535387699747692,-0.22866982761382038,0.03266370800398967,0,False,True,False
-1.6512601281150583,-1.552981760464379,2.16332173202459,-1.6133354368488897,0.06408754053413862,0,False,True,False
-1.6512601281150583,-1.552981760464379,0.32388940814602585,-0.7905631183179064,0.09551137306428756,0,False,False,True
-1.601271307113901,-1.485578941706019,0.4911105284986225,-0.951104058519074,0.14264712185951098,0,True,False,False
-1.601271307113901,-1.485578941706019,-0.3282729612291015,-0.05809507865008043,0.22120670318488334,0,False,True,False
-1.601271307113901,-1.485578941706019,0.14552021310325594,-0.04806126988750732,0.2526305357150323,0,False,True,False
-1.601271307113901,-1.485578941706019,0.1901125118639484,-0.3591093415272693,0.2840543682451812,0,False,True,False
-1.6512601281150583,-1.485578941706019,0.3684817069067183,-0.8708335884184901,0.3154782007753302,0,False,True,False
-1.6512601281150583,-1.4181761229476975,1.8678977527350022,-1.8742144646757866,0.3469020333054791,0,False,False,True
-1.6512601281150583,-1.4181761229476975,-0.6404190525539488,1.386773383160426,0.3940377821007025,0,True,False,False
-1.6512601281150583,-1.4181761229476975,-0.662715201934295,1.015522458945227,0.4725973634260749,0,False,True,False
-1.601271307113901,-1.4181761229476975,-0.9302689944984498,0.9051505625569243,0.5040211959562239,0,False,True,False
-1.601271307113901,-1.485578941706019,0.6973499102668251,-0.7203264569798961,0.5354450284863728,0,False,False,True
-1.601271307113901,-1.4181761229476975,-0.7240296127302471,0.4335615507159946,0.5825807772815962,0,False,False,True
-1.601271307113901,-1.4181761229476975,0.9983479269014992,-1.482895922935441,0.6297165260768196,0,False,True,False
-1.5512824861127725,-1.485578941706019,0.028465428856438223,0.0322092002130761,0.6611403586069685,0,False,False,True
-1.5512824861127725,-1.485578941706019,-0.40630948406031325,0.5740348733920168,0.7082761074021919,0,False,True,False
-1.601271307113901,-1.485578941706019,-0.8076401729065456,0.774711048643476,0.7396999399323408,0,False,True,False
-1.5512824861127725,-1.485578941706019,1.6783804830020594,-1.5430987755108787,0.7711237724624899,0,False,False,True
-1.5512824861127725,-1.485578941706019,-0.34499507326436113,-0.2788388714266852,0.8182595212577133,0,False,False,True
-1.5512824861127725,-1.485578941706019,-0.6348450152088623,0.9151843713194974,0.8653952700529367,0,False,True,False
-1.5012936651116155,-1.4181761229476975,-0.6961594260048144,0.6242039172048816,0.8968191025830856,0,False,False,True
-1.5012936651116155,-1.485578941706019,-0.6961594260048144,0.7546434311183298,0.943954851378309,0,False,True,False
-1.5012936651116155,-1.4181761229476975,0.3127413334558527,-0.8306983533681984,0.9753786839084579,0,False,True,False
-1.5512824861127725,-1.485578941706019,-1.0807680028157869,1.4570100444984373,1.0068025164386067,0,True,False,False
-1.5512824861127725,-1.552981760464379,0.636035499470873,-0.4092783853401341,1.085362097763979,0,False,True,False
-1.601271307113901,-1.6203845792227005,0.0451875408916979,-0.3490755327646962,1.116785930294128,0,False,True,False
-1.5512824861127725,-1.552981760464379,0.6527576115061327,-0.921002632231355,1.1482097628242771,0,True,False,False
-1.5012936651116155,-1.552981760464379,1.0708104123876245,-1.1517802337705332,1.2267693441496494,0,False,True,False
-1.5012936651116155,-1.485578941706019,1.3104940182263465,-1.201949277583398,1.2581931766797982,0,False,True,False
-1.5012936651116155,-1.485578941706019,-0.09973743008055261,0.02217539145050371,1.2896170092099473,0,False,True,False
-1.4513048441104586,-1.4181761229476975,-0.662715201934295,-0.01795984359978871,1.3210408417400963,0,True,False,False
-1.5012936651116155,-1.485578941706019,0.8032566198234697,-0.7704955007927609,1.3996004230654686,0,False,True,False
-1.5012936651116155,-1.552981760464379,-0.22794028901754346,0.7145081960680381,1.4310242555956174,0,False,False,True
-1.5012936651116155,-1.485578941706019,-0.8578065090123245,1.6476524109873234,1.478160004390841,1,False,True,False
-1.5012936651116155,-1.4181761229476975,-0.46762389485626543,0.9051505625569243,1.50958383692099,0,False,True,False
-1.5512824861127725,-1.485578941706019,0.056335615581871015,-0.41931219410270726,1.5410076694511388,1,True,False,False
-1.5512824861127725,-1.485578941706019,-0.8187882475967186,0.3934263156657029,-1.6956470811542024,0,False,False,True
-1.5512824861127725,-1.552981760464379,2.6148187569766015,-2.255499197653559,-1.6485113323589788,0,False,False,True
-1.5512824861127725,-1.552981760464379,-0.4174575587504864,0.14258109660137883,-1.6013755835637555,0,False,True,False
-1.5012936651116155,-1.552981760464379,-0.512216193616958,0.6442715347300271,-1.5699517510336065,0,False,True,False
-1.5512824861127725,-1.6203845792227005,0.8144046945136428,-0.8005969270804795,-1.5385279185034575,0,False,False,True
-1.601271307113901,-1.6877873979810605,-0.5345123429973042,-0.07816269617522592,-1.4913921697082342,0,False,False,True
-1.5512824861127725,-1.6877873979810605,-1.030601666710008,0.4435953594785677,-1.4442564209130107,0,False,True,False
-1.5512824861127725,-1.6877873979810605,6.5891073840233165,-3.078271516184542,-1.4128325883828619,1,False,True,False
-1.5012936651116155,-1.6203845792227005,0.7865345077882101,-0.41931219410270726,-1.3814087558527128,0,False,True,False
-1.5512824861127725,-1.6877873979810605,-0.7909180608712858,0.8349139012189132,-1.3499849233225638,0,True,False,False
-1.5512824861127725,-1.7551902167394202,-0.09973743008055261,-0.20860221008867488,-1.2714253419971915,0,False,False,True
-1.601271307113901,-1.7551902167394202,-0.3728652599897939,0.3934263156657029,-1.2242895932019682,0,False,False,True
-1.601271307113901,-1.6877873979810605,0.8701450679645084,-1.0012731023319388,-1.1771538444067446,0,True,False,False
-1.6512601281150583,-1.6877873979810605,0.3796297815968914,-0.640055986879312,-1.0985942630813723,0,True,False,False
-1.601271307113901,-1.6877873979810605,-1.0696199281256138,1.487111470786156,-1.020034681756,0,False,True,False
-1.6512601281150583,-1.7551902167394202,0.006169279476091994,-0.12833173998809075,-0.988610849225851,0,False,False,True
-1.7012489491161868,-1.7551902167394202,-0.8355103596319783,0.2730206105148278,-0.9414751004306275,0,False,True,False
-1.7012489491161868,-1.6877873979810605,1.0875325244228842,-1.3022873652091276,-0.9100512679004786,0,False,False,True
-1.6512601281150583,-1.6203845792227005,0.006169279476091994,-0.13836554875066384,-0.8629155191052552,0,False,True,False
-1.6512601281150583,-1.6877873979810605,-0.13318165415107197,0.21281775793938987,-0.8314916865751062,0,False,False,True
-1.7012489491161868,-1.7551902167394202,-0.1944960649470241,0.5840686821545892,-0.7843559377798828,0,False,True,False
-1.7012489491161868,-1.6877873979810605,0.10092791434256349,-0.4895488554407176,-0.7529321052497339,0,False,True,False
-1.7512377701173438,-1.7551902167394202,-1.3761919821053745,1.2563338692469779,-0.721508272719585,0,False,True,False
-1.7512377701173438,-1.7551902167394202,-0.5958267537932563,0.9252181800820705,-0.690084440189436,0,True,False,False
-1.7512377701173438,-1.7551902167394202,-1.0528978160903542,1.56738194088674,-0.6115248588640636,0,False,False,True
-1.7012489491161868,-1.7551902167394202,1.3996786157477314,-1.4226930703600031,-0.5643891100688402,0,False,False,True
-1.8012265911185008,-1.8225930354977418,0.006169279476091994,-0.2587712539015397,-0.5172533612736168,0,True,False,False
-1.8012265911185008,-1.8225930354977418,2.999427333787574,-2.0949582574523915,-0.43869377994824443,0,False,False,True
-1.8012265911185008,-1.8225930354977418,-0.28925469981349555,-0.2487374451389666,-0.391558031153021,0,False,True,False
-1.7512377701173438,-1.7551902167394202,-0.08858935539037949,0.07234443526336852,-0.3601341986228721,0,False,True,False
-1.7512377701173438,-1.6877873979810605,-0.5345123429973042,0.18271633165167053,-0.32871036609272314,0,False,True,False
-1.7512377701173438,-1.6877873979810605,-1.1086381895412196,1.9185652475767936,-0.29728653356257423,0,False,True,False
-1.7012489491161868,-1.552981760464379,0.6416095368159596,-0.9009350147062092,-0.26586270103242526,0,True,False,False
-1.7012489491161868,-1.6203845792227005,-0.4453277454759192,0.02217539145050371,-0.1873031197070529,0,False,True,False
-1.7512377701173438,-1.6203845792227005,0.011743316821178552,-0.14839935751323696,-0.15587928717690397,0,False,True,False
-1.7012489491161868,-1.552981760464379,-0.8522324716672379,2.239647127979128,-0.12445545464675505,1,True,False,False
-1.6512601281150583,-1.485578941706019,-1.5657092518383173,2.911912315071517,-0.04589587332138269,1,False,False,True
-1.6512601281150583,-1.485578941706019,-0.91354688246319,1.1459619728586752,0.0012398754738407313,0,False,False,True
-1.601271307113901,-1.4181761229476975,0.9314594787604605,-0.921002632231355,0.048375624269064145,0,False,True,False
-1.6512601281150583,-1.485578941706019,0.7419422090275176,-0.7604616920301878,0.07979945679921309,0,False,False,True
-1.601271307113901,-1.4181761229476975,1.695102595037319,-1.482895922935441,0.12693520559443652,0,False,False,True
-1.6512601281150583,-1.4181761229476975,0.8422748812390757,-1.0414083373822305,0.17407095438965992,0,False,True,False
-1.601271307113901,-1.4181761229476975,-0.7017334633499009,0.6543053434926002,0.20549478691980888,0,False,True,False
-1.601271307113901,-1.4181761229476975,-0.27810662512332246,-0.6601236044044582,0.23691861944995782,0,False,True,False
-1.601271307113901,-1.4181761229476975,-1.4932467663521922,2.1493428491159716,0.26834245198010676,0,False,True,False
-1.601271307113901,-1.4181761229476975,-0.6738632766244681,0.7947786661686215,0.2997662845102557,0,False,False,True
-1.5512824861127725,-1.485578941706019,-0.6292709778637757,1.0757253115206649,0.3469020333054791,0,False,False,True
-1.5512824861127725,-1.4181761229476975,-0.021700907249340796,-0.07816269617522592,0.3940377821007025,0,False,True,False
-1.5512824861127725,-1.485578941706019,0.10092791434256349,-0.18853459256352867,0.42546161463085147,0,False,True,False
-1.5512824861127725,-1.485578941706019,0.636035499470873,-1.0313745286196576,0.45688544716100044,0,False,True,False
-1.5512824861127725,-1.4181761229476975,-0.5791046417579967,0.16264871412652504,0.48830927969114934,0,False,True,False
-1.5012936651116155,-1.4181761229476975,0.16781636248360216,-0.6701574131670313,0.5197331122212983,0,False,False,True
-1.5512824861127725,-1.4181761229476975,-0.8578065090123245,0.4837305945288594,0.5668688610165217,0,False,False,True
-1.5012936651116155,-1.4181761229476975,0.535702827259315,-0.8407321621307712,0.6140046098117451,0,False,True,False
-1.5512824861127725,-1.4181761229476975,-0.6459930898990354,0.3934263156657029,0.6454284423418941,0,False,True,False
-1.5012936651116155,-1.4181761229476975,-0.33384699857418804,-0.07816269617522592,0.676852274872043,0,False,True,False
-1.5012936651116155,-1.4181761229476975,-1.3538958327250283,2.9219461238340894,0.7082761074021919,1,False,True,False
-1.5012936651116155,-1.485578941706019,0.07863176496221726,-0.6701574131670313,0.7396999399323408,0,False,True,False
-1.5012936651116155,-1.4181761229476975,-0.05514513131986014,0.22285156670196296,0.7711237724624899,0,False,True,False
-1.4513048441104586,-1.3507733041893375,0.8422748812390757,-1.4427606878851489,0.8025476049926388,0,False,False,True
-1.4513048441104586,-1.3507733041893375,-1.0640458907805272,1.808193351188491,0.8496833537878622,0,False,True,False
-1.40131602310933,-1.2833704854309778,-0.5177902309620446,-0.14839935751323696,0.8811071863180111,0,False,True,False
-1.4513048441104586,-1.4181761229476975,-0.46204985751117883,1.0054886501826539,0.9125310188481601,0,False,True,False
-1.5012936651116155,-1.4181761229476975,-1.0528978160903542,0.774711048643476,0.943954851378309,0,False,True,False
-1.4513048441104586,-1.4181761229476975,-0.17777395291176443,-0.16846697503838318,0.9753786839084579,0,False,True,False
-1.5012936651116155,-1.4181761229476975,-0.5066421562718714,0.5640010646294437,1.0068025164386067,0,True,False,False
-1.5512824861127725,-1.4181761229476975,0.485536491153536,-1.0113069110945119,1.085362097763979,0,False,True,False
-1.5012936651116155,-1.4181761229476975,1.7118247070725787,-1.2721859389214087,1.116785930294128,0,True,False,False
-1.5012936651116155,-1.485578941706019,-0.75189979945568,0.07234443526336852,1.1953455116195004,0,True,False,False
-1.5012936651116155,-1.485578941706019,0.24585288531481397,-0.2788388714266852,1.2739050929448728,0,False,True,False
-1.5012936651116155,-1.4181761229476975,-0.5735306044129101,0.774711048643476,1.3053289254750218,0,False,True,False
-1.5012936651116155,-1.485578941706019,0.3907778562870645,-0.4393798116278527,1.3367527580051708,0,False,True,False
-1.5012936651116155,-1.552981760464379,1.64493625893154,-1.6233692456114623,1.3681765905353196,0,True,False,False
-1.5012936651116155,-1.485578941706019,-1.2424150858232972,2.129275231590826,1.446736171860692,1,False,True,False
-1.5512824861127725,-1.485578941706019,-0.7741959488360262,1.7178890723253344,1.478160004390841,1,False,True,False
-1.5512824861127725,-1.4181761229476975,-0.9581391812238825,0.7145081960680381,1.50958383692099,0,False,True,False
-1.4513048441104586,-1.2833704854309778,1.1990132713246153,-0.9711716760442198,1.5410076694511388,0,False,True,False
-1.4513048441104586,-1.2833704854309778,-0.28925469981349555,-0.5397178992535823,1.5724315019812878,0,False,True,False
-1.4513048441104586,-1.2833704854309778,-0.183347990256851,-0.22866982761382038,1.6038553345114368,0,False,False,True
-1.5012936651116155,-1.2833704854309778,-0.9860093679493154,1.2563338692469779,1.6509910833066601,1,False,True,False
-1.4513048441104586,-1.2833704854309778,0.2514269226599006,-0.3189741064769776,1.6824149158368091,0,False,True,False
-1.5012936651116155,-1.2833704854309778,-1.0250276293649214,0.37335869814055744,1.713838748366958,0,False,True,False
-1.4513048441104586,-1.2833704854309778,1.583621848135588,-1.5732002017985975,1.745262580897107,0,False,False,True
-1.5012936651116155,-1.2833704854309778,-0.12203357946089884,0.14258109660137883,1.7923983296923303,0,True,False,False
-1.4513048441104586,-1.2833704854309778,-0.5177902309620446,-0.3390417240021231,1.8709579110177028,0,False,True,False
-1.4513048441104586,-1.3507733041893375,0.11207598903273659,-0.11829793122551835,1.9023817435478516,0,True,False,False
-1.4513048441104586,-1.2833704854309778,-1.041749741400181,0.4435953594785677,-1.6956470811542024,0,False,False,True
-1.40131602310933,-1.1485648479142962,0.21798269858938119,-0.21863601885124798,-1.6485113323589788,0,False,False,True
-1.40131602310933,-1.1485648479142962,-0.612548865828516,0.20278394917681675,-1.6013755835637555,0,False,False,True
-1.40131602310933,-1.1485648479142962,0.36290766956163173,-0.05809507865008043,-1.554239834768532,0,False,False,True
-1.351327202108173,-1.0137592103976147,-0.7853440235261993,2.049004761490242,-1.5071040859733087,0,False,True,False
-1.351327202108173,-1.0811620291559747,-0.5456604176874773,0.3432572718528381,-1.4756802534431597,0,False,True,False
-1.351327202108173,-1.0811620291559747,-0.043997056629687024,-0.4393798116278527,-1.4442564209130107,0,True,False,False
-1.40131602310933,-1.1485648479142962,-0.8912507330828439,1.2161986341966862,-1.3656968395876383,0,False,True,False
-1.351327202108173,-1.1485648479142962,-0.7184555753851606,0.8148462836937677,-1.3342730070574895,0,False,True,False
-1.351327202108173,-1.0811620291559747,-0.1443297288412451,0.05227681773822231,-1.3028491745273405,0,False,True,False
-1.351327202108173,-1.0137592103976147,-0.23351432636263,0.7546434311183298,-1.2714253419971915,0,False,True,False
-1.351327202108173,-1.0811620291559747,-0.26695855043314937,0.6543053434926002,-1.2400015094670427,0,False,True,False
-1.351327202108173,-1.0811620291559747,-0.6794373139695546,0.7847448574060484,-1.2085776769368937,0,False,True,False
-1.3013383811070443,-0.9463563916392547,-0.09416339273546605,-0.19856840132610176,-1.1771538444067446,0,False,False,True
-1.351327202108173,-1.0811620291559747,-1.1142122268863062,1.2161986341966862,-1.1300180956115213,0,False,True,False
-1.40131602310933,-1.1485648479142962,1.4219747651280776,-1.2521183213962628,-1.0985942630813723,0,False,False,True
-1.40131602310933,-1.0811620291559747,-0.43975370813083264,0.21281775793938987,-1.051458514286149,0,False,True,False
-1.40131602310933,-1.1485648479142962,1.3216420929165196,-1.201949277583398,-1.020034681756,0,False,False,True
-1.40131602310933,-1.1485648479142962,-0.6014007911383429,0.37335869814055744,-0.9728989329607765,0,False,False,True
-1.4513048441104586,-1.215967666672656,-1.0696199281256138,1.0857591202832373,-0.925763184165553,0,False,True,False
-1.5012936651116155,-1.2833704854309778,-0.17777395291176443,0.3131558455651195,-0.8943393516354041,0,False,False,True
-1.5012936651116155,-1.3507733041893375,-0.7296036500753337,0.7947786661686215,-0.8472036028401807,0,False,False,True
-1.5012936651116155,-1.4181761229476975,-0.2558104757429762,-0.5296840904910092,-0.8000678540449573,0,False,False,True
-1.5512824861127725,-1.4181761229476975,-0.5456604176874773,0.7646772398809029,-0.7529321052497339,0,False,False,True
-1.5512824861127725,-1.4181761229476975,0.10092791434256349,-0.3490755327646962,-0.7057963564545104,0,True,False,False
-1.5512824861127725,-1.4181761229476975,2.4531716739690914,-1.9645187435389433,-0.6272367751291381,0,False,False,True
-1.5512824861127725,-1.3507733041893375,-0.6069748284834294,1.5974833671744586,-0.5801010263339147,0,False,False,True
-1.5512824861127725,-1.3507733041893375,0.6639056861963059,0.10244586155108712,-0.5329652775386913,0,False,True,False
-1.5012936651116155,-1.2833704854309778,-1.0250276293649214,1.1459619728586752,-0.5015414450085424,0,False,False,True
-1.5012936651116155,-1.2833704854309778,-0.7184555753851606,0.7646772398809029,-0.45440569621331894,0,True,False,False
-1.5512824861127725,-1.3507733041893375,-0.09973743008055261,-0.5497517080161555,-0.37584611488794656,0,False,True,False
-1.601271307113901,-1.3507733041893375,-0.9358430318435363,1.4570100444984373,-0.34442228235779765,0,False,True,False
-1.5512824861127725,-1.3507733041893375,-1.2312670111331239,1.3566719568727075,-0.3129984498276487,0,True,False,False
-1.5012936651116155,-1.2833704854309778,0.1901125118639484,-0.5096164729658638,-0.23443886850227633,0,False,False,True
-1.5012936651116155,-1.2833704854309778,-0.27810662512332246,0.41349393319084915,-0.1873031197070529,0,False,True,False
-1.5012936651116155,-1.2833704854309778,5.58020662456265,-2.6769191656816234,-0.15587928717690397,0,True,False,False
-1.5012936651116155,-1.2833704854309778,-0.010552832559167679,-0.09823031370037213,-0.07731970585153163,0,False,True,False
-1.5512824861127725,-1.3507733041893375,-0.6850113513146413,0.6944405785428919,-0.04589587332138269,0,True,False,False
-1.5512824861127725,-1.4181761229476975,-1.002731479984575,1.6576862197498965,0.03266370800398967,0,False,True,False
-1.601271307113901,-1.485578941706019,0.06748369027204414,-0.10826412246294524,0.06408754053413862,0,False,False,True
-1.601271307113901,-1.485578941706019,0.8645710306194219,-0.7002588394547499,0.11122328932936203,0,False,False,True
-1.601271307113901,-1.4181761229476975,0.9481815907957203,-1.1618140425331063,0.15835903812458546,0,False,True,False
-1.5512824861127725,-1.3507733041893375,-0.13875569149615855,0.10244586155108712,0.1897828706547344,0,False,True,False
-1.5012936651116155,-1.2833704854309778,-0.46762389485626543,0.3532910806154112,0.22120670318488334,0,False,True,False
-1.5012936651116155,-1.215967666672656,0.9091633293801143,-0.9310364409939281,0.2526305357150323,0,False,False,True
-1.5512824861127725,-1.2833704854309778,-1.0138795546747483,0.18271633165167053,0.2997662845102557,0,False,False,True
-1.5012936651116155,-1.215967666672656,0.21240866124429464,-1.0614759549073767,0.3469020333054791,0,False,True,False
-1.5012936651116155,-1.1485648479142962,-0.7797699861811127,1.9085314388142205,0.42546161463085147,0,False,True,False
-1.5012936651116155,-1.1485648479142962,-0.26138451308806276,0.8148462836937677,0.45688544716100044,0,False,True,False
-1.4513048441104586,-1.1485648479142962,1.2491796074303945,-1.4327268791225762,0.48830927969114934,0,False,True,False
-1.4513048441104586,-1.1485648479142962,-0.26138451308806276,0.15261490536395195,0.5197331122212983,0,True,False,False
-1.4513048441104586,-1.0811620291559747,-0.283680662468409,0.25295299298968155,0.5982926935466707,0,False,True,False
-1.4513048441104586,-1.0811620291559747,-0.6515671272441219,0.21281775793938987,0.6297165260768196,0,False,True,False
-1.4513048441104586,-1.0811620291559747,0.24585288531481397,-0.17850078380095555,0.6611403586069685,0,False,False,True
-1.4513048441104586,-1.0811620291559747,-1.3093035339643357,1.3566719568727075,0.7082761074021919,0,False,True,False
-1.4513048441104586,-1.0811620291559747,1.9013419768055215,-1.6534706718991814,0.7396999399323408,0,False,False,True
-1.40131602310933,-1.0137592103976147,0.36290766956163173,0.07234443526336852,0.7868356887275643,0,False,False,True
-1.40131602310933,-0.9463563916392547,-0.21679221432737034,-0.28887268018925827,0.8339714375227877,0,False,True,False
-1.40131602310933,-1.0137592103976147,-0.9748612932591422,1.56738194088674,0.8653952700529367,0,False,False,True
-1.40131602310933,-1.0137592103976147,5.0228028900539945,-2.606682504343613,0.9125310188481601,0,True,False,False
-1.4513048441104586,-1.0811620291559747,0.6416095368159596,-0.8607997796559175,0.9910906001735325,0,True,False,False
-1.4513048441104586,-1.0811620291559747,-1.002731479984575,0.6643391522551733,1.0696501814989048,0,True,False,False
-1.4513048441104586,-1.0811620291559747,-0.20564413963719722,-0.2688050626641128,1.1482097628242771,0,False,False,True
-1.4513048441104586,-1.0811620291559747,0.42422208035758385,-0.7403940745050416,1.1953455116195004,0,False,False,True
-1.40131602310933,-1.0137592103976147,-0.31712488653892834,-0.06812888741265354,1.242481260414724,0,True,False,False
-1.40131602310933,-0.9463563916392547,0.5412768646044016,-0.8708335884184901,1.3210408417400963,0,False,True,False
-1.4513048441104586,-1.0137592103976147,0.4576663044281032,-0.7604616920301878,1.352464674270245,0,False,False,True
-1.4513048441104586,-1.0811620291559747,-0.39516140937014016,0.4435953594785677,1.3996004230654686,0,False,True,False
-1.4513048441104586,-1.0811620291559747,-0.5958267537932563,1.3466381481101344,1.4310242555956174,0,False,False,True
-1.4513048441104586,-1.0811620291559747,1.0429402256621918,-1.1618140425331063,1.478160004390841,0,False,True,False
-1.4513048441104586,-1.0811620291559747,0.2737230720402468,-0.6601236044044582,1.50958383692099,0,False,False,True
-1.40131602310933,-1.0137592103976147,0.636035499470873,-0.6701574131670313,1.5567195857162133,0,True,False,False
-1.40131602310933,-1.0137592103976147,-0.1443297288412451,0.2930882280399733,1.6352791670415856,0,False,True,False
-1.40131602310933,-0.9463563916392547,-0.27810662512332246,0.02217539145050371,1.6667029995717346,0,False,True,False
-1.351327202108173,-0.8789535728809331,-0.4007354467152267,-0.3189741064769776,1.6981268321018836,0,False,True,False
-1.351327202108173,-0.8789535728809331,0.056335615581871015,-0.3892107678149879,1.7295506646320324,0,False,True,False
-1.3013383811070443,-0.8115507541225733,-1.002731479984575,0.8750491362692057,1.7609744971621815,0,False,False,True
-1.2513495601058873,-0.8115507541225733,-0.03284898193951391,0.15261490536395195,1.8081102459574048,0,False,True,False
